Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
bJwcf-h06wX6Yo3kVkajww,Giando on the Water,"Italian,Venues & Event Spaces",$31-60,$31-60,"
                                A
                            ",26,19,24,32,58,Yes,Full Bar,,Yes,,,Yes,Valet,,No,Yes,,No,,Classy,Dressy,Average,
yaD4coYkCLtq6sn3692CRw,Zablozki’s,Pubs,Inexpensive,Inexpensive,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,,No,,No,,Casual,,Average,Background
rJfGgBleDYCVq2rkBr_w-Q,Barano,"Pizza,Italian",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
LRgB2kEKtBxqIxNksTO_PQ,Patrizia’s of Williamsburg,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
l2u-IHL-rNz0uvn6-UC-Rw,Diner,"Diners,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",32,72,94,242,270,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,No,,Hipster,,Average,
np98mkA22LYf6kCwCL59pw,Rabbithole Restaurant,"American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,No,,Hipster,Casual,Average,
m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,"Japanese,Asian Fusion,Steakhouses",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
4yPqqJDJOQX69gC66YUDkA,Peter Luger,Steakhouses,Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,No,Full Bar,,No,,,No,Street,,No,Yes,,No,,,Casual,Average,
QVWmn5jmy_TPmg0G71Dk5g,Sea,"Thai,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",264,301,560,974,585,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,,No,,Trendy,Casual,Loud,
j_cpaoMtVJ26i6YPUB04EA,Clinton Hall,"Beer Gardens,Bars,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,,,Yes,No,Yes,Free,,Trendy,,,
ndRkgrkoCugt2qy0LMVQ_Q,Walter Foods,"American (Traditional),Cocktail Bars",$11-30,$11-30,"
                                B
                            ",20,27,63,168,209,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Hipster,Casual,Average,
qLLxS7RwNEjP_jq_KQrPfA,Traif,"American (New),Tapas/Small Plates",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Trendy,Casual,Average,
-tQ9Zlb5d9PPlDz_6UgV7w,Antica Pesa,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,No,Yes,,Free,,"Trendy, Classy, Upscale",Casual,Average,
Rn3Lf7BLoMHul0dEiNtT5Q,Ela Taverna,"Greek,Mediterranean",$11-30,$11-30,,9,4,6,11,50,Yes,Full Bar,,,,,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
sbdRT4UyIYTFrXfCKraAhQ,Vera Cruz,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",46,19,41,41,56,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
AlfkFxfD-cUBGA3Eq3j0Uw,Mahal Kita,"Indian,Desserts,Seafood",$11-30,$11-30,"
                                A
                            ",17,20,8,49,152,Yes,No,,Yes,,,No,Street,,Yes,Yes,,No,,"Casual, Intimate",Casual,Quiet,
y9hWXCnewh7xmSk2YUl0Ew,Zizi Limona,"Mediterranean,Middle Eastern",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,Yes,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
6tf6uGg424cOZTHIHa8Aiw,El Almacen,"Argentine,Seafood,Steakhouses",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,"Intimate, Romantic",Casual,Average,
nsAU6F2vmdnphmfIa_RuWg,Mable’s Smokehouse & Banquet Hall,"Barbeque,Bars,American (Traditional)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
hFmz7HH2og9hn7xNNv20yw,Il Porto Ristorante,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",20,12,16,98,130,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
eAvP3Q0NCpJs9U0X1pEf-A,Caffe E Vino,Italian,$11-30,$11-30,"
                                A
                            ",26,26,27,86,135,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Intimate,Casual,Average,
JF0hDg2UHXPytdSSlFTl9Q,Applebee’s Grill + Bar,"American (Traditional),Sports Bars,Burgers",$11-30,$11-30,"
                                A
                            ",112,34,31,20,2,Yes,Full Bar,,No,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,Background
moaPtBNbQ5VNu2Z0ilCVGQ,Walter’s,"American (New),Cocktail Bars",$11-30,$11-30,"
                                A
                            ",18,37,63,176,173,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,,Casual,Average,Background
mPHPVJ2-8mOR-lFHafrc6w,Evelina,Italian,$31-60,$31-60,"
                                A
                            ",2,2,7,14,44,Yes,Full Bar,,,,,Yes,Street,,No,Yes,Yes,No,,Casual,Casual,Average,
St8a2de1vfyCxwIySBUWbA,Graziella’s,"Italian,Pizza,Bars",$11-30,$11-30,"
                                A
                            ",30,28,51,146,112,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
JVEvXKOrTnyjZvDam3g7dg,Five Spot,"Soul Food,Seafood,American (Traditional)",$11-30,$11-30,"
                                C
                            ",94,26,18,13,18,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
AbNXFnI4OlWZvsQLGKf64w,Dino,Italian,$11-30,$11-30,"
                                A
                            ",25,24,47,90,53,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,"Casual, Intimate",Casual,Average,
LDwxXfapMw6xNbTF0YDFaQ,Brooklyn Public House,"Pubs,American (Traditional)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,Street,,,No,,Free,,Casual,Casual,Average,
EAonyboedxDjYIi5_VL53A,Pink Tea Cup,"Breakfast & Brunch,Southern,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,,Yes,No,,Casual,Casual,Average,
yK2ZNKB2PBNty6R7prJCFA,Brooklyn Moon Cafe,"Southern,American (New),Caribbean",$11-30,$11-30,"
                                A
                            ",58,27,40,100,64,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
l9b8NbDyhKhnjLKtUwlPwQ,Olea,"Breakfast & Brunch,Mediterranean,Beer, Wine & Spirits",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
uVvac-9l92JygFyS6CuLSQ,Wray’s Caribbean and Seafood Cuisine,"Caribbean,Seafood",$11-30,$11-30,"
                                A
                            ",78,40,34,31,40,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
oOsJn3leUnWDfErRWMf81g,Soco,"Cajun/Creole,Barbeque,Soul Food",$11-30,$11-30,"
                                A
                            ",133,155,264,624,671,Yes,Full Bar,,No,,No,Yes,Street,,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,
eybrq-0U5suwVtjWJPCaqw,No 7,"American (New),Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
8LFh--qMwc2faWcOfsrtZg,Yayo’s,"Latin American,Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",30,27,29,63,43,Yes,Full Bar,,Yes,,No,No,"Valet, Street, Private Lot",,Yes,Yes,Yes,Free,,Casual,Casual,Average,
HJwXGxmXdB1X3gfCZMujjg,Broccolino,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
xrgzB0pvsxeGEIboE6I2gg,Patsy’s Pizzeria,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
FCms-eFFxnpMLm09AJridQ,Peaches Shrimp and Crab,"Seafood,American (New),Southern",$11-30,$11-30,,11,17,19,66,90,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,"Casual, Trendy",Casual,Average,
KfJdtE6Aj-MTGtBw-2Imyw,BK9,"Caribbean,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",33,30,38,69,116,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
g-Fe-czz3PrpZkb0U88R2w,232 Taste Korea,"Korean,Bars",$11-30,$11-30,"
                                A
                            ",19,20,27,56,45,No,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,"Casual, Trendy",Casual,Quiet,
JrJRfpGicISz_Gt9LkPMvw,Belli Osteria,"Italian,Breakfast & Brunch,Burgers",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Garage, Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
CDiO7GI8k7EHSAcdLzEVqA,Woodland,"American (New),Seafood,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,DJ
n96F0TszY5WIyCjVIbY6TA,Rustik Tavern,"American (Traditional),Pubs,Venues & Event Spaces",$11-30,$11-30,"
                                A
                            ",41,32,44,118,118,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
Z5FKUxsLDi5LznSrmH-ISg,Piquant,"American (New),Latin American",$11-30,$11-30,"
                                A
                            ",85,76,97,206,172,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,No,,Casual,Casual,Average,
fcGhPwDpEzo8sLXquK349w,Morgan’s Brooklyn Barbecue,"Barbeque,Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
4uLTSQLdY9ZbisYqjBSJ4Q,Bed-Stuy Fish Fry,Seafood,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,No,No,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
zVvEFNvlyBbQ6edjIE2gBg,Burrito Bar,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",91,95,131,163,98,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
rnKaWpMX5OZlQkKVZa-o3A,Claudine’s,"Italian,Pizza",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
qZK3e3kZAuyVlNrFNjBZ3A,Enoteca on Court,"Italian,Pizza",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
OMRkRHFXmS9txTWirA-yMA,Taheni Mediterranean Grill,"Falafel,Middle Eastern",Under $10,Under $10,"
                                A
                            ",4,6,6,37,111,Yes,No,,Yes,,,Yes,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
OzgvdC0oJPh1FQTLJF2yXw,Fancy Nancy,"Cocktail Bars,American (New),Wine Bars",$11-30,$11-30,"
                                A
                            ",12,3,12,19,65,Yes,Full Bar,,No,,No,No,Street,,Yes,No,Yes,No,,"Hipster, Casual",Casual,Average,Background
szrkleW0KeKcoKqnGa2Tew,Zaytoons,"Middle Eastern,Mediterranean,Sandwiches",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,No,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,,Average,
iZeAlmKKvxnPu5oUKN-B3Q,Sweet Chick,"American (New),Southern,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,Yes,No,,"Hipster, Casual, Trendy",Casual,Average,
yYT-Eo7LChczZs7YE_BL2w,Wing Wagon,"Chicken Wings,American (New),Sandwiches",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,No,No,,Yes,,,No,Street,,Yes,No,,No,,Casual,,Average,
qfRDCEFUV5uEQ2AqP6DbuA,Milk River,"Caribbean,Music Venues,Sports Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Valet,,,Yes,,Free,,Trendy,Casual,Loud,Live
inLz0Yw-eI2iJRtwaCipJg,Seed,"Mediterranean,Turkish,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
50CcU9eK6SdqZ1RgYL1wJA,Crab Spot Restaurant,Seafood,$31-60,$31-60,"
                                A
                            ",69,40,30,85,80,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
d5i5NvBcah7zX0Z5nK5BHA,Faros Restaurant,"Greek,Mediterranean",$11-30,$11-30,"
                                A
                            ",17,10,15,62,84,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Classy,Casual,Average,
w0YkRy2gsr0znrM7ojZtTw,Scottadito Osteria Toscana,"Italian,Venues & Event Spaces,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,Romantic,Casual,Average,
GvI6UCd6sf_I4p2hAE2gjA,Benchmark,"Steakhouses,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,No,,Romantic,Casual,Average,
DhBhEWMVLDxYF14a1znUvA,Lighthouse,"Bars,Modern European,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,No,Free,,Hipster,Casual,Average,Background
IZw7SfYpvXMFLErXBMDKVQ,Stone Park Cafe,"American (New),Breakfast & Brunch,Venues & Event Spaces",$11-30,$11-30,"
                                A
                            ",44,62,119,348,279,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
WESGoub2nzCSRTYoURbcEQ,Shanes Brooklyn,American (New),$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
rU9cKxAVU4Gd_JhAqp_bTA,Buttermilk Channel,"American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",73,133,245,677,624,Yes,Full Bar,,No,,,Yes,Street,,,Yes,,No,,Casual,Casual,Average,
m-Syr8BpEbgK-6zSgY_7Kg,Cafe Argentino,"Argentine,Steakhouses,Cafes",$11-30,$11-30,"
                                A
                            ",18,11,21,69,71,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,"Casual, Intimate",Casual,Average,
cbhdOSn-nezgnH3lxPJM_g,Sotto Voce,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Intimate,Casual,Average,
CfOBb6NU2awo8xclJpKU3g,Chela Modern Mexican,"Lounges,Mexican",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Hipster, Casual, Trendy, Intimate, Romantic, Classy",Casual,Average,
Zgxqluk9HIZ0yKNTWMWpbA,Forcella,"Pizza,Bars,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,Background
2E2f5H4SltGyD8ciTu8AKg,Chimu Bistro,"Steakhouses,Peruvian,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,"Japanese,Seafood",$11-30,$11-30,"
                                A
                            ",11,12,33,102,225,Yes,Beer & Wine Only,,No,,,No,Street,,No,,No,No,,"Casual, Intimate",Casual,Quiet,
mhrLDFTxUzW2koRAzjlt5g,Chavela’s,"Mexican,Bars,Sandwiches",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,Free,,Casual,,Average,
ZEhxsE-6Xi18cSVwp4trnA,Surf City,"Bars,Seafood,Sandwiches",$11-30,$11-30,,144,73,113,125,53,Yes,Full Bar,,No,,,Yes,Private Lot,,No,No,,No,,Casual,,Average,
8qBy2-x0i9P7eigcwIGuQA,Latham House,"American (Traditional),American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
Hvi-M6bNWhueA4GZ5PcOTQ,Mathews Food & Drink,"American (New),Bars,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,No,No,,Trendy,Casual,Average,
KkiYlELDkbSCE_Bx6djTgQ,Dullboy,"Cocktail Bars,American (Traditional),Diners",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,Yes,No,,"Hipster, Trendy",,Average,
7gVN8BPaKz4vlmAnj8O0Aw,Abbondanza Trattoria & Brick Oven Pizza,"Italian,Pizza",$11-30,$11-30,,32,37,28,67,55,Yes,No,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
vr_edPWXo8qB8pirE9iUlQ,Skinner’s Loft,"American (New),Breakfast & Brunch",$11-30,$11-30,,42,77,133,357,277,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,,,Casual,Casual,Average,
_LF3ULe-5TI92CTJcWEz5g,South House Bar & Restaurant,"Southern,Cocktail Bars,Music Venues",$11-30,$11-30,,47,70,100,150,135,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,No,,No,,"Casual, Trendy",Casual,Loud,
x9Fq3Zty6d9JQ2ok00YXVA,Talde,"Bars,Asian Fusion,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
nOjGNqPcu5jHRRElOndQqQ,Red Hook Lobster Pound,Seafood,$11-30,$11-30,"
                                A
                            ",42,65,113,341,348,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
nKjEA5nW5zm2MjD2ukdTtQ,Grindhaus,"American (New),Desserts",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Hipster,Casual,Average,
RtZqb7vPLnD0TbP37b8zeg,Kevin’s,Seafood,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Quiet,
_eC8r8yMhcmDL7PWmaNK9w,Brooklyn Crab,"Seafood,Bars,Live/Raw Food",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,No,Yes,,Free,,Casual,Casual,Average,
OHLS_n_K32tQ2NP9ggt-kg,Barrel and Fare Brooklyn,"American (New),Diners,Breakfast & Brunch",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,No,Free,,Casual,,Average,
BBPiBgyMmLX5RzaKCB0AeQ,Llama Inn,"Peruvian,Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,No,Yes,Yes,Free,,Trendy,Casual,Average,
JXsHJfBAKZT0fG8XkA9Kzw,Sweet Science,"Bars,Burgers,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,"Hipster, Casual",Casual,Average,
bjeNNlKh5l6UmoFWI1RD1w,Danny’s Pizzeria II,"Pizza,Italian",Under $10,Under $10,"
                                A
                            ",17,5,12,16,13,Yes,No,,Yes,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
hthvpEL7JEbfxfD6iP9axQ,DeStefano’s Steakhouse,"Steakhouses,Breakfast & Brunch,Coffee & Tea",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
mmAlHhnTDXIohPC3wfl0hQ,Mesa Coyoacan,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
EU47dsc_vvByG3qPIMyRog,La Locanda,Italian,$11-30,$11-30,"
                                A
                            ",9,7,8,23,27,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
yRAU7MtAE9St6Q8LSeFZCQ,Mama Bella’s Grill & Bar Lounge,"Italian,Bars,Caribbean",$11-30,$11-30,"
                                B
                            ",3,3,1,3,17,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,"DJ, Live, Juke Box"
1Q3oaJahyGRogDWgpo7PIw,Five Leaves,"American (New),Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,No,,Hipster,Casual,Average,
y_tRUBOu3qg7lkaO2Xk1hQ,Frost Restaurant,"Italian,Seafood,Wine Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
gvMYV5E3HyzhN_MYFIMGzg,El Born,"Spanish,Wine Bars,Tapas/Small Plates",$11-30,$11-30,"
                                A
                            ",10,8,19,61,143,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
TS2mqGtNhOzMKcSqJvrBPg,Ringolevio,"Mediterranean,Tapas/Small Plates,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
GA5msU6NO9rQRctPfDJCBg,Peaches HotHouse,"Southern,American (Traditional),Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
EG_PMNKRTZhh2NzGAMk9xg,Island Cz Cafe,"Caribbean,Seafood",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
5DoCTugT9AF-P3VspApsyQ,Aita Trattoria,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,Yes,Free,,"Casual, Intimate",Casual,Average,
TuGFxspYWd0smugwUeN9sA,A Gusto,"Cafes,Wine Bars,Thai",$11-30,$11-30,"
                                A
                            ",8,11,13,14,50,Yes,Beer & Wine Only,,,,No,Yes,Street,,Yes,Yes,,Free,,"Hipster, Casual, Trendy, Intimate",Casual,Average,
mZDNA6pjNR9nwJdbzjvk0A,Rocco Pizza,"Pizza,Italian",Under $10,Under $10,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Street,,Yes,No,,No,,,Casual,Average,
82odHh211DgOSBWtewUYOg,Tree House,"Bars,Caribbean,African",$11-30,$11-30,"
                                A
                            ",10,7,7,25,35,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,No,Free,,"Casual, Trendy, Intimate",Casual,Average,
gbKPnTbdLqqpro-jTYKvBA,Brooklyn Beso Restaurant & Bar,"Latin American,Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",79,41,37,57,50,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,"Casual, Trendy",Casual,Average,
OYKNRBU-unLF-r0bRZwY3A,Peaches,"Southern,Seafood,Breakfast & Brunch",$11-30,$11-30,"
                                B
                            ",86,102,142,323,287,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
-aievhVzik4nHkxQFXFUrg,Balboa Restaurant,"Breakfast & Brunch,Caribbean,American (New)",Under $10,Under $10,"
                                A
                            ",16,4,3,12,33,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
0K14fz91-JSZd-wselihxA,Basil,"Kosher,Wine Bars,Pizza",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,Yes,,No,,Trendy,Casual,Loud,Background
eTneVbjPKdo4gD9HfkDGdA,Santa Panza,"Bars,Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,No,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Intimate, Romantic, Classy",Casual,Average,
e2DBROySYB4sySdIvQjA2g,Hooked on 12th,"Pubs,Seafood,American (New)",$11-30,$11-30,"
                                A
                            ",31,19,26,67,49,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
X8Tg6XHKERw-vdWRU4oH3Q,Nuevo Mexico Bar & Restaurant,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",29,30,32,72,59,Yes,Full Bar,,Yes,,,No,Street,,Yes,No,Yes,No,,Casual,Casual,Average,
5V4cUVikPN8ALWXBVdjltw,Mariella,"Italian,Gluten-Free,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,"Casual, Intimate",,Average,
