Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
ypXRnoQhSUMRAe1GltI9og,Boudreaux’s Cajun Kitchen,"Cajun/Creole,Southern,Seafood",$11-30,$11-30,,12,7,13,19,13,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
lNdvz8ZwwAo54De43gF8fg,Mannie’s Seafood,Seafood,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
Fg-jR09sz4GulKJmw5ceoQ,Lighthouse Seafood Restaurant,Seafood,Under $10,Under $10,,1,0,2,5,8,Yes,No,,No,,,No,,,Yes,No,,No,,,Casual,Quiet,
oJQlb58XaIpf3lQrUuvRwg,Hunan Star,"Chinese,Asian Fusion,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Quiet,
WMFGX3dPruZ5R9DtGu3IlA,Chasin’ Tails,"Sports Bars,Cajun/Creole",$11-30,$11-30,,23,16,14,18,38,Yes,Full Bar,,No,,,Yes,,,Yes,No,,Free,,Casual,Casual,Average,
8tk2n3wdXX3oq8lryKfeig,Frenchie’s,Italian,$11-30,$11-30,,19,15,20,57,126,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
rgv8GUQ282V3vsJ9zHoWNA,Red Lobster,"Seafood,American (Traditional)",$11-30,$11-30,,12,9,13,16,15,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
bAe53KWVPWtyCpHjJTUChQ,LA Crawfish,"Cajun/Creole,Seafood,Vietnamese",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,Yes,No,Private Lot,,Yes,No,Yes,No,,"Casual, Trendy",Casual,Average,
oBXkRgAWCvNVwqMrrkY9Lg,Whiskey Cake,"Breakfast & Brunch,Whiskey Bars,American (New)",$11-30,$11-30,"
                                84 out of 100
                            ",26,32,54,87,211,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,"Hipster, Casual, Trendy",Casual,Average,
zff5Q0jJgiW0rjDmFS8Sxw,Mediterraneo Market & Cafe,"Mediterranean,Salad,Coffee & Tea",$11-30,$11-30,"
                                88 out of 100
                            ",14,14,13,19,47,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
EdBDiiAQT79gGGLLWCqTXA,Pappas Seafood House,"Seafood,Cajun/Creole,Bars",$11-30,$11-30,,14,12,22,62,66,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
f3Hlg6SK0JwA2p1zeSF9BQ,The Cheesecake Factory,"American (New),Desserts",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,"Casual, Trendy",Casual,Average,
L5Q91lVjFVC7w44x0Yfcww,Cafe Johnny’s,"Cajun/Creole,Southern",$11-30,$11-30,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,No,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
BlOx7ZMCcJj9LW_rjXgG-A,Villa Capri,Italian,$11-30,$11-30,"
                                94 out of 100
                            ",15,16,8,32,25,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
ZlbEzoT5-NK6sZz8bqYkUw,International Signature Bistro,"American (New),Steakhouses,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Intimate,Casual,Average,
nUaC-93ZnyTiQFzq5-gxbA,The Gyro Guys,"Halal,Mediterranean",Under $10,Under $10,,1,6,5,24,81,Yes,No,,,,,No,Private Lot,,Yes,No,Yes,No,,,Casual,,
1Ex6vG9FkMHilFCPVJ35YQ,Main St Bistro,"American (New),Breakfast & Brunch,Cajun/Creole",$11-30,$11-30,"
                                55 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
0tIX58080u_ksZPZG63whA,Seabrook Classic Cafe,"Seafood,Cafes,American (Traditional)",$11-30,$11-30,"
                                83 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
w1nvAunWuBi1J_s18t6LJA,Marco’s Pizza,"Pizza,Italian",$11-30,$11-30,,9,2,4,10,24,Yes,No,,Yes,,,No,,,Yes,No,,Free,,Casual,Casual,Average,
JvqxHTJ-ptzmFnH7UuO9uQ,Hooters,"Chicken Wings,Sports Bars,American (Traditional)",$11-30,$11-30,,32,11,9,7,8,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,Free,,,,Average,
4HMXBbZ80YJtfhFWpgZymg,Jimmy Changas,"Tex-Mex,Mexican,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
q9-k3cG7A2-lUVgmQQ6maQ,La Panga De Mejj,"Mexican,Seafood",$11-30,$11-30,,6,3,4,12,49,Yes,No,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,,Casual,Quiet,
dLNV_BX1XV6nrctTZbc_JA,Tookie’s Seafood,"Seafood,Burgers,Sandwiches",$11-30,$11-30,"
                                85 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,,Average,
4DT7WK-nj6_zueqcXKbkSw,Outriggers Seafood Grill & Bar,"Seafood,Bars,American (Traditional)",$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,No,,"Divey, Casual",Casual,Average,Live
slpV0eq7QoJD0FHN2TyadQ,Texas Roadhouse,"Steakhouses,Barbeque,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
3qjtKYq0WLwbcJpneNfLxg,Aquarium Restaurant,"Seafood,American (Traditional)",$11-30,$11-30,"
                                77 out of 100
                            ",42,42,37,50,31,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Touristy,Casual,Average,
uBjsylLH5KfYLfJgPj3xkQ,Bubba Gump Shrimp,"Seafood,Southern",$11-30,$11-30,"
                                71 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,,Free,,Touristy,Casual,Average,
sEV-rNW8ECU1wm4r3WOQLw,Amici Restaurant,Italian,$11-30,$11-30,,7,14,10,18,93,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
sLALrmVjczuy0pd-MxsAhg,Lilly’s Seafood,Seafood,Under $10,Under $10,"
                                83 out of 100
                            ",2,7,5,25,57,Yes,No,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Quiet,
I_ROmSdBIVioruh2bW1jeQ,Bibi’s House of Kabob,Mediterranean,$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
giKkob_dxbsuM9i3D9QB0w,Aroma’s Italian Grill,"Pizza,Italian",$11-30,$11-30,"
                                99 out of 100
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Quiet,
o7uqAEbNvEsKZY0gLHLNzw,Bada Bing Pizzeria,"Pizza,Italian",$11-30,$11-30,"
                                69 out of 100
                            ",35,13,15,31,57,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Quiet,
aJ1jIOuNMLbGyGnrxtWcbw,Russo’s New York Pizzeria,"Pizza,Italian",$11-30,$11-30,"
                                72 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
-CB3aGmaANUBK56Nvk6WFA,Lighthouse Seafood Restaurant,"Seafood,Burgers",Under $10,Under $10,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,,,No,,,,,,Yes,No,,,,,Casual,Average,
tnsyoinwbHxol2N9aqSu0g,Texas Roadhouse,"Steakhouses,Barbeque,American (Traditional)",$11-30,$11-30,,10,6,7,15,18,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
q2yNi2gr7PSFyVgxsdIRgQ,Captain Tom’s Seafood and Oyster Bar,Seafood,$11-30,$11-30,"
                                95 out of 100
                            ",15,6,17,55,98,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
_wyDl8Nkutoz6XEq23qQ_Q,Wazabi Sushi Bar,"Sushi Bars,Specialty Food,Seafood",$11-30,$11-30,"
                                91 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
iGaXXVaHa0lNzJ1o_PmyMA,Italiano’s Restaurant,"Italian,Pizza,Salad",$11-30,$11-30,"
                                84 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,,,Yes,Yes,,No,,Casual,Casual,Average,
HQoHhV1S6__-2Lz29c5LRA,Savvas Greek Cuisine & Grill,"Greek,Mediterranean",$11-30,$11-30,"
                                88 out of 100
                            ",18,11,24,55,63,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
mOrPFqMWH_F2LonmavHCMQ,Zammitti’s,"Pizza,Italian",$11-30,$11-30,,8,9,14,18,31,Yes,Beer & Wine Only,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
DqFCebx35s9pD2f3nXW5xQ,Hofbrau Steaks,Steakhouses,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
KE0XKXQOzDMp1VUucBqIVg,Mario’s,"Mexican,Seafood,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
RZTDCsCPw2HjlHZyx7g0pA,Zara’s Mediterranean Kitchen,"Halal,Mediterranean,Greek",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,No,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Quiet,
ck8Id2EaJ20Alj0N8UMvBQ,Barcelona Wine Bar,"Tapas/Small Plates,Spanish,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Loud,
knIq-vPHJGFC0UzAtIFESw,The Abbey,American (New),$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
rK-fgI2_-x0T4lxwF9L4Ww,The Publick House,"Pubs,American (Traditional),Belgian",$11-30,$11-30,,58,100,162,425,387,Yes,Full Bar,,No,,,Yes,Street,,No,No,,Free,,Casual,Casual,Loud,
_vsgjhqs356JqeAPsP6XOQ,The Washington Square Tavern,"Bars,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,No,,No,,Casual,Casual,Average,
hewGudgB-tUk2ADWsUIHlg,Legal Sea Foods,Seafood,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,,No,,,Casual,Average,
wOw3Hb1ImlNBc0-eI13Dhw,Bamboo Thai Restaurant,"Thai,Bars,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,"Street, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
9LPokpPIiNCC5ilJXwX_rQ,Davio’s Chestnut Hill,"Italian,Steakhouses,Gluten-Free",$31-60,$31-60,,14,20,11,31,33,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,Yes,Yes,,Free,,Upscale,,Average,
QvCYvbMNkRTe4UqVwmyb3w,Canary Square,"American (New),Breakfast & Brunch,Burgers",$11-30,$11-30,,63,108,113,148,96,Yes,Full Bar,,No,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
XDe1BMq0C7ljuW3a6WoAwg,Brio Tuscan Grille,"Italian,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,,Casual,Average,Background
0f7KLXeVKJ1dZg5OqIGtPw,Upper Crust Pizzeria,"Pizza,Italian",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
Mj9P_ON9YPDmFV4GJXYYYA,Seasons 52,"American (New),Wine Bars,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Valet,,Yes,Yes,,Free,,,Casual,Average,Live
435AFqUlpfkv2MvSHw6S8A,Coolidge Corner Clubhouse,"Sports Bars,American (Traditional)",$11-30,$11-30,,74,68,104,113,46,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Loud,
djb7jPPMwVOBfCE5K7Ilog,Hops N Scotch,"Bars,American (New)",$11-30,$11-30,,42,58,80,116,106,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,Casual,Dressy,Average,
lX2o7nBmXkTJiojIqVO6PQ,Sabatino’s Italian Kitchen,"Italian,Pizza,Sandwiches",Under $10,Under $10,,38,15,12,54,72,Yes,No,,Yes,,,No,Street,,Yes,No,,No,,Casual,,Quiet,
wITbeprsnf9wt1CYHIf4Dw,The Capital Grille,"Steakhouses,Seafood,Wine Bars",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Valet, Private Lot",,No,Yes,Yes,Free,,Classy,Dressy,Average,
vVF-M6yj3uUljHFZ_WXeiw,Oppa Sushi,"Sushi Bars,Japanese,Seafood",$11-30,$11-30,,5,11,18,26,148,Yes,Beer & Wine Only,,Yes,,No,No,"Garage, Street, Private Lot",,Yes,Yes,No,No,,Casual,Casual,Average,
c3V_1Dakp0UspkZayn0AjQ,Loui Loui,"Southern,Cajun/Creole,Seafood",$11-30,$11-30,,9,10,13,36,78,Yes,No,,Yes,,No,No,Street,,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,
QXdEeuL4cA_KcGMrh5o5rA,Sakanaya,"Seafood,Japanese,Seafood Markets",$11-30,$11-30,,4,4,12,47,61,Yes,No,,Yes,,No,No,Street,,Yes,No,,No,,Casual,Casual,Quiet,
1exJzD7WPZzJ72JRG1CGWg,Lone Star Taco Bar,"Bars,Tacos",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Hipster,Casual,Average,
zmZ3HkVCeZPBefJJxzdJ7A,Le’s Vietnamese Resturant,"Vietnamese,Seafood,Noodles",Under $10,Under $10,,44,37,87,264,197,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
aqNd1SaHTNGATIOy24sYxQ,Carlo’s Cucina Italiana,"Italian,Desserts,Salad",$11-30,$11-30,,26,23,35,177,354,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
FioFvBhgVPV2dZW3mxjxQQ,Lulu’s Allston,"American (New),Sports Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
9Jiax4wZ94ZmMcMzmpdvJA,Victoria Seafood Restaurant,"Chinese,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
B0ZTztL-vjgm2Tc1ZxSbHg,Stockyard Restaurant,"Bars,Seafood,Steakhouses",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
5oUOPgwX1fyfCpoy2oqKLA,Delfino Restaurant,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,No,No,,No,,Romantic,Casual,Average,
KENZN5yZDjVQtKzwJ5gD6Q,Gyro City,"Greek,Mediterranean",Under $10,Under $10,,13,12,23,79,156,Yes,No,,Yes,,,Yes,Street,,Yes,No,Yes,No,,Casual,Casual,Average,
-iOW4FIS61TbvsWH-vmhEQ,Ariana Restaurant,Afghan,$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,,Casual,Quiet,
SNJhevBiD7xFvxiEJywMxw,Boston Beer Works,"Breweries,American (Traditional),Beer Bar",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
p8ohzzGvGRCHnJKnyO7exA,Eastern Standard Kitchen & Drinks,"American (New),Lounges,Breakfast & Brunch",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,Yes,,No,,Classy,Casual,Average,
VnuD2cojPTWd3nIHQjnL8w,Island Creek Oyster Bar,"Seafood,Bars",$31-60,$31-60,,75,101,238,681,1394,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,Yes,No,,Trendy,Casual,Average,
rpIRK9g0uM7Mao5jB39m3w,Boston Shawarma,"Middle Eastern,Halal,Mediterranean",Under $10,Under $10,,24,21,38,95,179,Yes,No,,Yes,,Yes,No,Street,,Yes,No,No,No,,Casual,Casual,Average,
R7peDyHzKTGilwo_1fjt3g,Woody’s Grill and Tap,"Bars,American (Traditional),Pizza",$11-30,$11-30,,13,16,40,108,80,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
7200x8GYzQSeBzuiv3_4BA,Porcinis Italian Restaurant,"Italian,Seafood,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,,Casual,Average,
PSp0P_3zWIQabA5HAIJBMQ,Pho Basil,"Vietnamese,Thai,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
Vco3twYE0sD4kb0O1_PLoQ,Shiraz Persian Cuisine,"Middle Eastern,Persian/Iranian",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Quiet,
psmBt1lYNosvPbzlSbmJFA,Basta Pasta Trattoria,"Italian,Pizza",$11-30,$11-30,,23,19,46,165,169,Yes,No,,Yes,,,No,Street,,Yes,No,No,No,,Casual,Casual,Average,
DrQgIMe9fKfNvvHoXO8Y0w,Social Restaurant & Bar,"American (New),Bars,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Garage, Street, Validated",,Yes,Yes,Yes,Free,,Casual,Casual,Average,Live
3ysQylsFQj7JNIlQjncQeQ,Max and Leo’s,"Pizza,Bars",$11-30,$11-30,,8,16,19,98,196,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
E2De90kZUtXIS2dy-vn1yg,Deuxave,"American (New),Bars",$31-60,$31-60,,19,24,43,133,260,Yes,Full Bar,,No,,,Yes,Valet,,No,Yes,,No,,Upscale,Dressy,Average,
I07zWZ_JGqVAp3ZPxIpDYg,Summer Shack-Boston,"Seafood,Bars,American (Traditional)",$11-30,$11-30,,62,97,160,242,216,Yes,Full Bar,,No,,,No,"Garage, Street, Validated",,Yes,Yes,,No,,Casual,Casual,Average,
poswq7BdLM9Iryd9palDVQ,SRV Boston,"Italian,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Trendy,Dressy,Average,
XUepp8T9xSMBuvlEG_-DrQ,The Capital Grille,"Steakhouses,Seafood,Wine Bars",Above $61,Above $61,,20,25,78,215,493,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,Background
PygaMm6O5n1UDHrbnm7uBg,House of Siam,"Thai,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Quiet,
ZAV8c9iGKV8zWHxOpTxdYQ,Select Oyster Bar,"Seafood,Bars",$31-60,$31-60,,29,30,38,88,109,Yes,Full Bar,,No,,No,Yes,Street,,No,Yes,Yes,No,,Trendy,Casual,Average,
V5r0E89VSK0IDzZRvrhc3g,The Cheesecake Factory,"American (New),Desserts",$11-30,$11-30,,96,86,144,164,112,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,,No,,Casual,Casual,Average,
9qCjkJvgnpzOjKLodDEMxw,Moody’s Falafel Palace,"Middle Eastern,Falafel,Vegetarian",Under $10,Under $10,,80,68,77,196,110,No,No,,No,,,No,Street,,Yes,No,No,No,,Casual,Casual,Average,
JIBJ_1aH_gHgbLnAIX5hEw,Towne Stove and Spirits,"American (New),Breakfast & Brunch",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Validated,,Yes,Yes,Yes,Free,,Trendy,Dressy,Average,
HxegWRjhi7m73mXRI8qQIg,Rangzen Tibetan Place,"Asian Fusion,Bars",$11-30,$11-30,,5,30,68,151,117,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Quiet,
vcqSLjbljnkTqXKOgi9q1Q,The Farm Grill & Rotisserie,"Greek,Mediterranean",$11-30,$11-30,,18,15,30,89,87,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,Yes,No,,Casual,Casual,Average,
GLP0_Rs2y4Q0Gxk7r1dddQ,ZuZu,"Mediterranean,Breakfast & Brunch,American (New)",$11-30,$11-30,,33,33,46,105,83,Yes,Full Bar,,Yes,,,Yes,"Street, Validated",,Yes,Yes,,Free,,"Hipster, Casual",Casual,Average,
YFkrZhuA1phCiJB1EJV39w,Middle East Restaurant and Nightclub,"Middle Eastern,Music Venues,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Hipster,Casual,Loud,Live
1iY5q6spBS_DNWyemY829A,Henrietta’s Table,"American (New),Breakfast & Brunch",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Garage,,Yes,Yes,,Free,,,Casual,Average,
NYa-JphaaB41ElGsb3iawA,Toro,"Tapas Bars,Spanish,Cocktail Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,No,,Free,,Trendy,Casual,Loud,
XgJWwSXomuSblxFBE-AxpA,Petit Robert Bistro,"French,Breakfast & Brunch,Wine Bars",$11-30,$11-30,,34,45,58,123,114,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,Yes,,Free,,,Casual,Average,
Ug6ngfzLT_cPzSttve1OzQ,Top of the Hub,"American (New),Wine Bars",$31-60,$31-60,,258,253,406,649,456,Yes,Full Bar,,No,,,No,Garage,,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,Live
58cDJU4cub1o0o0B4h9GrA,Craigie On Main,"American (New),French,Bars",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Garage, Street",,No,Yes,,No,,,Casual,Average,
4RpdVZIR3dV890pJ5hQd9A,Lucca Back Bay,"Italian,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Garage",,Yes,Yes,,No,,Romantic,Dressy,Average,Juke Box
UtS03G9OuSNuEtm-lHcf7w,The Cellar,"American (New),Bars",$11-30,$11-30,,6,19,41,111,79,No,Full Bar,,,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,
q5HPp961WsjoVDaOmN8SwQ,Giacomo’s,"Italian,Seafood,Wine Bars",$11-30,$11-30,,0,0,0,0,0,No,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Loud,
EYMC8NHn6U-4WpLo54dQtw,Anchovies,"Italian,Bars,Salad",$11-30,$11-30,,20,21,35,139,134,Yes,Full Bar,,No,,,No,Street,,Yes,No,,Free,,"Divey, Casual",Casual,Average,
AGR_kBvN__I7aTl0rBywAg,Atlantic Fish,"Seafood,Live/Raw Food,Cocktail Bars",$31-60,$31-60,,79,130,268,752,1025,Yes,Full Bar,,No,,No,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,Classy,Casual,Average,
C7FKNwSUlbUinT9cRSLXHA,Cuchi Cuchi,"Tapas/Small Plates,Wine Bars,Cocktail Bars",$31-60,$31-60,,43,51,123,363,486,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Trendy,Casual,Loud,
0ulC3Jz1eXnJJ3v2kN5Xpg,Demos,"Mediterranean,Greek",Under $10,Under $10,,6,19,13,34,22,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
PUZSvR-nEHlhEi0gSADu7w,Piattini,"Italian,Bars,Salad",$11-30,$11-30,,51,50,103,265,271,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Intimate,Casual,Average,
uSM_sCp22BJWeatTDl6ODA,Harvest,"American (New),Seafood,Desserts",$31-60,$31-60,,35,79,91,144,128,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,No,Yes,Yes,Free,,"Classy, Upscale",Dressy,Average,
yoem-KW_Jln0LqsdLwLeUQ,Grafton Street,"American (Traditional),Pubs",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Street, Private Lot, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
aVS9DWS7GUcF6oExGmYnlg,The Sinclair,"Music Venues,American (New),American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Street, Private Lot, Validated",,Yes,Yes,,Free,,Hipster,Casual,Average,Live
Rr7rhulFCpGvO341g-EWVg,Legal Sea Foods,Seafood,$31-60,$31-60,,46,68,104,180,107,Yes,Full Bar,,No,,,No,"Garage, Street, Validated",,Yes,Yes,,No,,Casual,Casual,Average,
pvlM--HZY1a8SqMXiwEz1A,Border Café,"Tex-Mex,Cajun/Creole,Mexican",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Loud,
1hWZ0K2DOKZB9Xft08VZ9g,Sorellina,"Italian,Bars,Salad",Above $61,Above $61,,14,33,82,183,326,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,,No,,"Classy, Upscale",Dressy,Average,
